pkg_len,pkg_iat,pkt_dir
1071,29,-1
1440,11,-1
958,7,-1
20,384,1
585,3042,1
20,19,1
1440,43,-1
1434,11,-1
20,9,1
1440,34,-1
859,12,-1
20,8,1
568,1788,1
20,85,-1
1440,21588,-1
1439,37,-1
20,13,1
1197,44,-1
1440,28031,-1
20,47,1
1440,43,-1
1440,10,-1
20,9,1
1440,33,-1
1439,9,-1
20,12,1
1440,34,-1
1108,9,-1
20,9,1
1431,22623,-1
20,29,1
1437,59,-1
1189,19,-1
20,11,1
1344,3536,-1
1278,22523,-1
20,35,1
1350,48197,-1
555,397,1
20,50,-1
1438,54421,-1
1417,48,-1
20,16,1
1193,68,-1
571,2406,1
20,158,-1
1338,51135,-1
61,747,1
1440,176,-1
1338,15,-1
20,10,1
1438,238,-1
1072,18,-1
20,17,1
1440,40,-1
1440,8,-1
20,5,1
1434,24,-1
1440,8,-1
20,5,1
1426,25,-1
1440,9,-1
850,5,-1
20,186,1
553,3947,1
20,187,-1
1435,30843,-1
1401,60,-1
20,15,1
1438,54,-1
1440,13,-1
20,9,1
1440,41,-1
1183,11,-1
20,9,1
1440,34,-1
1253,9,-1
562,1414,1
20,59,-1
1280,547,1
20,177,-1
255,2619,-1
567,4535,1
20,130,-1
1355,5506,-1
1440,663,-1
20,21,1
1427,41,-1
1434,9,-1
20,8,1
1020,32,-1
1440,1417,-1
20,18,1
1440,35,-1
1100,10,-1
20,7,1
1439,1268,-1
1360,9,-1
20,7,1
572,826,1
20,118,-1
1430,32057,-1
1440,55,-1
20,22,1
1440,48,-1
1440,11,-1
20,8,1
1440,31,-1
1389,10,-1
20,6,1
875,28,-1
1432,8,-1
20,7,1
1440,27,-1
1440,8,-1
20,6,1
20,34,-1
1440,8151,-1
20,21,1
1440,31,-1
880,9,-1
20,8,1
1440,1214,-1
1440,11,-1
20,8,1
20,14,1
1439,36,-1
1176,9,-1
20,6,1
1440,30,-1
1440,7,-1
20,5,1
1438,22,-1
772,8,-1
20,4,1
1440,7542,-1
1381,17,-1
20,9,1
20,297,1
1440,2174,-1
1434,19,-1
20,11,1
1440,43,-1
1431,9,-1
20,9,1
1440,31,-1
1433,9,-1
20,7,1
1440,30,-1
20,14,1
1411,1029,-1
1342,80,-1
20,18,1
1440,1016,-1
1195,15,-1
20,11,1
1354,70,-1
20,931,1
1440,1155,-1
1436,22,-1
20,13,1
1440,46,-1
1047,13,-1
20,12,1
1436,22254,-1
1438,34,-1
20,14,1
1440,43,-1
1440,11,-1
20,13,1
1163,41,-1
1440,11,-1
20,6,1
20,21,1
1440,38,-1
1200,9,-1
20,7,1
1440,10727,-1
1440,29,-1
20,13,1
1377,39,-1
1438,10,-1
20,9,1
1440,36,-1
1037,13,-1
20,9,1
1376,1747,-1
1440,1208,-1
20,20,1
1440,43,-1
1071,16,-1
20,16,1
1440,6064,-1
1440,20,-1
20,13,1
1440,43,-1
1417,14,-1
20,14,1
1440,28,-1
1061,8,-1
20,6,1
1439,427,-1
1431,13,-1
20,8,1
1280,39,-1
566,949,1
20,88,-1
1440,19381,-1
1433,33,-1
20,12,1
1440,37,-1
1189,12,-1
20,9,1
1332,30,-1
1440,1386,-1
20,16,1
1432,35,-1
1430,9,-1
20,6,1
1110,23,-1
1419,28943,-1
1432,26,-1
1381,19,-1
20,13,1
82,2738,-1
1435,298,-1
20,22,1
1440,38,-1
1440,8,-1
20,9,1
1439,22,-1
1125,6,-1
20,6,1
1440,20,-1
1438,6,-1
20,6,1
1440,25,-1
1440,9,-1
20,7,1
985,23,-1
1440,286,-1
20,12,1
1433,25,-1
1085,10,-1
20,247,1
1431,10712,-1
20,20,1
1243,46,-1
1440,10,-1
20,8,1
1151,33,-1
563,1366,1
20,144,-1
1440,1199,-1
1432,18,-1
20,9,1
1256,32,-1
1437,18468,-1
20,38,1
1440,41,-1
1017,11,-1
20,7,1
1359,1195,-1
1440,769,-1
20,23,1
1326,44,-1
571,2850,1
20,110,-1
580,691,1
1281,4,-1
20,4,1
1259,17,-1
1432,21297,-1
20,33,1
1440,36,-1
1229,7,-1
20,5,1
1440,1253,-1
1397,9,-1
20,7,1
1270,32,-1
1381,1221,-1
20,19,1
1374,1693,-1
1440,229,-1
20,20,1
1438,31,-1
1436,8,-1
20,6,1
1437,13,-1
894,4,-1
20,5,1
550,761,1
1028,14,-1
1440,9,-1
1112,4,-1
20,291,1
566,1622,1
20,149,-1
1436,15344,-1
1293,34,-1
20,12,1
1433,23488,-1
1438,46,-1
20,14,1
1427,43,-1
1160,12,-1
20,8,1
1437,551,-1
1361,10,-1
20,8,1
972,33695,-1
1437,25186,-1
20,41,1
1416,51,-1
1434,9,-1
20,7,1
1440,5,-1
707,3,-1
1440,2,-1
1439,3,-1
1272,4,-1
20,162,1
561,1825,1
20,136,-1
1432,46797,-1
1440,63,-1
20,18,1
1435,50,-1
800,13,-1
20,9,1
1440,39,-1
1001,10,-1
20,9,1
1440,50,-1
1440,7,-1
20,6,1
1440,28,-1
1440,9,-1
20,8,1
1440,38,-1
1427,25699,-1
1378,33,-1
20,11,1
1268,39,-1
1440,7846,-1
20,25,1
1440,39,-1
1386,7,-1
20,7,1
1433,37,-1
1424,10,-1
20,9,1
1433,34,-1
1435,9,-1
20,6,1
1421,34,-1
1440,8,-1
20,6,1
1038,30,-1
569,1242,1
20,165,-1
1440,10916,-1
1386,20,-1
20,8,1
20,12,1
1107,29,-1
1440,7,-1
20,4,1
1342,28,-1
565,759,1
20,123,-1
1440,5406,-1
1248,14,-1
20,8,1
1438,28263,-1
1302,33,-1
20,13,1
1440,37448,-1
1440,37,-1
20,15,1
1053,42,-1
1440,444,-1
20,13,1
1440,35,-1
1181,10,-1
20,8,1
1439,1570,-1
1430,17,-1
20,19,1
1440,31,-1
1440,6,-1
20,4,1
1355,16,-1
1437,255,-1
20,11,1
1440,21,-1
1418,5,-1
20,4,1
1440,10,-1
1299,4,-1
1418,2,-1
1440,3,-1
958,2,-1
20,157,1
1440,278,-1
1309,7,-1
20,6,1
565,3348,1
20,59,-1
1440,6961,-1
1436,10,-1
20,6,1
1266,36,-1
568,6011,1
20,181,-1
562,389,1
20,89,-1
1440,8240,-1
1434,25,-1
20,12,1
1440,36,-1
1055,10,-1
20,8,1
1440,216,-1
1428,11,-1
20,9,1
1440,27,-1
1398,7,-1
20,6,1
1440,19,-1
1440,6,-1
20,5,1
982,16,-1
1391,3,-1
20,4,1
554,1040,1
20,16,1
1440,48,-1
1440,11,-1
20,8,1
1085,31,-1
1440,11,-1
20,8,1
1440,32,-1
1434,11,-1
20,9,1
1328,29,-1
1440,1023,-1
20,17,1
1440,33,-1
1438,9,-1
20,6,1
1053,25,-1
575,2491,1
20,128,-1
561,189,1
20,59,-1
1435,24436,-1
1216,41,-1
20,11,1
20,9,1
1431,37,-1
1425,9,-1
20,9,1
1438,32,-1
1434,12,-1
20,11,1
1331,30,-1
20,481,1
1437,12173,-1
1440,30,-1
20,11,1
1439,32,-1
1107,9,-1
20,8,1
1440,2391,-1
1440,24,-1
20,11,1
1196,46,-1
1440,12,-1
20,8,1
1440,38,-1
1248,10,-1
20,10,1
20,72,-1
584,751,1
20,77,-1
1440,175,-1
1096,7,-1
20,5,1
1440,21,-1
1440,6,-1
20,6,1
1440,22,-1
1437,7,-1
20,5,1
1440,18,-1
1438,4,-1
20,3,1
1440,17,-1
1129,4,-1
20,3,1
1428,8,-1
1440,3,-1
20,4,1
1343,13,-1
563,728,1
20,130,-1
1440,7,-1
20,6,1
1440,25,-1
994,6,-1
20,5,1
1440,8919,-1
1438,23,-1
20,12,1
1124,56,-1
1440,9,-1
20,6,1
1100,29,-1
20,42769,1
1432,9149,-1
1323,30,-1
20,11,1
1440,39,-1
1395,13,-1
20,13,1
1436,44,-1
1434,16,-1
20,9,1
1384,35,-1
1424,161,-1
1437,4533,-1
1440,20,-1
20,8,1
1437,30,-1
1440,7,-1
20,4,1
950,17,-1
1439,5,-1
20,6,1
1440,22,-1
1361,8,-1
20,6,1
1440,17590,-1
1440,22,-1
20,9,1
1439,22,-1
1438,6,-1
20,5,1
1440,21,-1
1322,5,-1
20,4,1
1344,15,-1
567,256,1
20,148,-1
20,5,1
1390,13,-1
1440,3,-1
20,3,1
1440,12,-1
1435,5,-1
20,4,1
1439,25,-1
1435,7,-1
20,10,1
1440,24,-1
1440,9,-1
1019,5,-1
20,107,1
565,255,1
20,67,-1
559,2663,1
20,108,-1
525,49150,-1
519,60,1
20,124,-1
1437,17085,-1
1438,32,-1
20,16,1
1346,910,-1
20,530,1
1439,581,-1
1417,18,-1
20,15,1
1237,44,-1
561,15404,1
20,173,-1
560,493,1
20,133,-1
1393,1406,-1
1440,118,-1
20,27,1
1207,42,-1
563,1937,1
20,125,-1
556,928,1
20,134,-1
1320,18948,-1
566,3795,1
20,147,-1
562,2130,1
20,100,-1
457,52468,-1
1436,21,-1
20,9,1
1440,91,-1
1440,13,-1
20,10,1
1351,41,-1
1438,11,-1
20,9,1
1440,42,-1
1440,13,-1
20,8,1
1440,34,-1
930,13,-1
20,9,1
993,46,-1
1440,9,-1
20,8,1
1440,33,-1
1359,12,-1
20,251,1
1452,5470,1
109,200,1
20,53,-1
1426,14531,-1
20,24,1
568,2083,1
20,43,-1
542,54471,-1
20,39151,1
1440,17978,-1
1436,32,-1
20,12,1
1367,44,-1
1432,11,-1
20,8,1
1277,44,-1
1431,29476,-1
20,52,1
1437,57,-1
1277,15,-1
20,10,1
1439,12382,-1
1437,29,-1
20,13,1
1249,46,-1
1440,14,-1
20,11,1
1290,57,-1
20,407,-1
1440,2412,-1
1440,16,-1
20,8,1
1440,27,-1
1217,8,-1
20,6,1
1299,18,-1
1440,340,-1
20,13,1
1423,21,-1
1432,4,-1
20,4,1
1424,14,-1
1437,4,-1
20,5,1
1440,14,-1
1075,5,-1
20,2,1
580,456,1
20,50,-1
560,4499,1
20,147,-1
607,982,1
1100,14,-1
20,314,1
1440,8683,-1
1434,28,-1
20,11,1
1440,37,-1
1440,9,-1
20,8,1
1440,28,-1
1440,7,-1
20,7,1
1126,24,-1
1440,6,-1
20,6,1
1440,26,-1
1440,8,-1
20,6,1
884,19,-1
564,401,1
20,204,-1
1433,59028,-1
1440,55,-1
20,17,1
1403,98,-1
1440,18,-1
20,11,1
1048,46,-1
1440,7070,-1
20,21,1
1279,42,-1
565,1012,1
20,185,-1
1433,28337,-1
1431,49,-1
20,14,1
1430,39,-1
1440,10,-1
20,7,1
1100,30,-1
1438,18994,-1
20,36,1
1440,40,-1
1185,11,-1
20,8,1
1435,22794,-1
1440,32,-1
20,14,1
923,58,-1
1378,12,-1
20,7,1
1440,35,-1
1331,9,-1
20,6,1
1440,26,-1
1440,8,-1
20,5,1
1147,23,-1
566,1063,1
20,69,-1
1440,3897,-1
1440,18,-1
20,11,1
1166,43,-1
564,1455,1
20,189,-1
1440,1650,-1
1138,20,-1
20,11,1
1440,518,-1
1415,15,-1
20,8,1
1398,35,-1
20,2095,-1
563,7203,1
20,182,-1
1436,35970,-1
1440,43,-1
20,20,1
1086,54,-1
1386,19,-1
20,13,1
1440,616,-1
1274,21,-1
20,15,1
1436,235,-1
1439,17,-1
20,10,1
1383,44,-1
1440,28,-1
20,16,1
1286,38,-1
1440,6198,-1
20,24,1
1437,40,-1
1420,12,-1
20,9,1
20,115,-1
1440,14029,-1
1416,34,-1
20,10,1
1203,38,-1
1437,689,-1
20,15,1
1427,37,-1
1419,12,-1
20,8,1
1328,30,-1
1433,8,-1
20,6,1
1411,27,-1
1440,7,-1
20,6,1
767,23,-1
569,5939,1
20,111,-1
565,710,1
20,142,-1
563,2024,1
20,140,-1
438,38983,1
554,274,1
20,88,-1
1467,661,1
105,119,1
20,61,-1
767,53610,-1
544,28127,1
20,205,-1
1189,251,1
20,66,-1
505,6080,-1
560,128,1
20,145,-1
562,262,1
20,74,-1
822,164,1
20,114,-1
558,126,1
20,66,-1
353,48173,-1
569,226,1
20,140,-1
561,119,1
20,61,-1
20,8,1
1440,26,-1
1440,6,-1
20,5,1
1004,23,-1
1435,7,-1
20,5,1
1440,25,-1
1439,7,-1
20,6,1
1437,17,-1
997,6,-1
20,5,1
1440,16,-1
1440,6,-1
1427,4,-1
1110,3,-1
1440,2,-1
1156,2,-1
20,160,1
1435,1646,-1
1433,28,-1
20,10,1
1440,36,-1
20,13,1
568,481,1
20,133,-1
1440,21420,-1
1440,25,-1
20,9,1
1111,42,-1
1434,38185,-1
20,65,1
1438,47,-1
1292,12,-1
20,9,1
1440,38,-1
1039,10,-1
20,9,1
1440,38,-1
1405,9,-1
20,11,1
1436,37,-1
1440,9,-1
20,7,1
1434,30,-1
1440,9,-1
20,7,1
1432,12,-1
20,9,1
1440,35,-1
1440,10,-1
20,7,1
1440,36,-1
1440,8,-1
20,7,1
1437,28,-1
989,9,-1
20,6,1
1438,25,-1
962,9,-1
20,6,1
1440,16423,-1
1440,30,-1
20,15,1
1440,36,-1
1440,12,-1
20,6,1
1024,26,-1
1415,12,-1
20,7,1
1440,388,-1
1077,15,-1
20,10,1
1369,43,-1
1440,260,-1
20,11,1
1440,31,-1
1262,9,-1
20,5,1
1264,25,-1
1440,9,-1
1427,5,-1
1140,4,-1
20,258,1
559,3467,1
20,42,-1
1440,19154,-1
1427,35,-1
20,12,1
1430,42,-1
1383,10,-1
20,10,1
1432,230,-1
1440,9,-1
20,9,1
20,349,-1
1422,42710,-1
1414,52,-1
20,19,1
1440,62,-1
1093,17,-1
20,10,1
1370,2552,-1
570,711,1
20,129,-1
1440,2224,-1
1440,18,-1
20,9,1
1145,40,-1
1440,14198,-1
20,28,1
1440,32,-1
1235,7,-1
20,5,1
565,1113,1
20,113,-1
1437,7752,-1
1393,16,-1
20,8,1
1431,44833,-1
1440,45,-1
20,16,1
943,52,-1
1440,11,-1
20,7,1
1432,27,-1
1338,9,-1
20,10,1
1440,4222,-1
1440,17,-1
20,8,1
1422,26,-1
1440,8,-1
20,7,1
1440,26,-1
1306,8,-1
20,6,1
564,606,1
20,114,-1
1430,38783,-1
1440,49,-1
20,11,1
1376,44,-1
562,130,1
20,68,-1
1438,8597,-1
1440,23,-1
20,12,1
1423,28,-1
1436,7,-1
20,6,1
1437,25,-1
1440,8,-1
20,5,1
1439,24,-1
953,6,-1
20,7,1
1440,29,-1
1440,5,-1
20,5,1
1440,20,-1
1429,4,-1
20,4,1
1440,22,-1
1440,5,-1
20,4,1
1431,21,-1
1440,44,-1
1440,6,-1
20,5,1
1045,19,-1
1437,5,-1
20,5,1
1436,24,-1
1399,6,-1
20,4,1
1440,242,-1
1440,7,-1
20,4,1
1440,15,-1
1092,5,-1
1436,2,-1
1437,2,-1
1431,2,-1
20,3,1
1436,13,-1
1358,4,-1
20,238,1
1429,1780,-1
1440,14,-1
20,8,-1
1300,17,-1
20,640,1
565,6487,1
20,196,-1
566,583,1
20,138,-1
1431,13328,-1
1440,45,-1
20,12,1
1076,35,-1
1384,771,-1
20,23,1
1440,1629,-1
1430,17,-1
20,10,1
1440,44,-1
1423,9,-1
20,8,1
1440,86,-1
1440,6,-1
20,5,1
1080,23,-1
1440,7,-1
20,6,1
1440,33,-1
1090,7,-1
20,7,1
1440,35,-1
1440,9,-1
20,6,1
1024,27,-1
1431,30568,-1
20,56,1
1440,58,-1
1435,13,-1
20,8,1
1439,37,-1
1440,11,-1
20,8,1
1201,35,-1
1432,18176,-1
20,65,1
1438,70,-1
1080,18,-1
20,14,1
1440,48,-1
1437,13,-1
20,10,1
1415,19,-1
20,11,1
1437,47,-1
1438,10,-1
20,7,1
1409,29,-1
1435,11,-1
20,9,1
1440,33,-1
1435,10,-1
20,9,1
1440,31,-1
1440,10,-1
1389,5,-1
1440,5,-1
1201,5,-1
537,7,-1
1440,11,-1
1440,6,-1
1076,5,-1
1437,5,-1
1439,4,-1
1376,5,-1
1434,5,-1
1440,20,-1
1440,4,-1
20,3,1
1440,13,-1
975,3,-1
20,3,1
576,761,1
20,109,-1
565,334,1
20,132,-1
1440,533,-1
1420,7,-1
20,4,1
1439,16,-1
1438,5,-1
20,3,1
1440,15,-1
1389,5,-1
20,3,1
20,389,-1
1440,3073,-1
1424,17,-1
20,7,1
1406,27,-1
1440,25,-1
1438,6,-1
20,4,1
1440,19,-1
1109,5,-1
20,5,1
1440,3410,-1
1394,11,-1
20,5,1
1237,22,-1
20,840,1
559,1277,1
20,276,-1
563,1527,1
20,161,-1
1362,1307,-1
1440,1671,-1
20,24,1
1439,42,-1
1385,8,-1
20,6,1
1440,53,-1
1283,10,-1
20,7,1
20,98,-1
1434,55139,-1
1440,45,-1
20,16,1
1096,36,-1
1377,9,-1
20,7,1
1440,16099,-1
1440,22,-1
20,11,1
1160,39,-1
1424,28219,-1
20,63,1
1440,93,-1
1440,13,-1
20,8,1
843,39,-1
1440,253,-1
20,16,1
1440,29,-1
1399,7,-1
20,7,1
1440,21,-1
1403,7,-1
1434,57,-1
1359,10,-1
1440,309,-1
1428,14,-1
1437,7,-1
1414,7,-1
1437,6,-1
1436,6,-1
1439,7,-1
910,6,-1
1440,7,-1
1438,6,-1
1431,6,-1
1434,6,-1
1440,6,-1
1000,6,-1
1361,5,-1
20,297,1
452,258,1
20,80,-1
558,571,1
20,124,-1
1425,9601,-1
1440,28,-1
1440,15,-1
20,6,1
1285,30,-1
1440,7,-1
20,5,1
1440,16,-1
1437,5,-1
20,4,1
1440,19,-1
1440,6,-1
20,5,1
1439,23,-1
1440,7,-1
1433,5,-1
1429,3,-1
973,4,-1
20,224,1
565,778,1
20,132,-1
1440,4244,-1
1440,26,-1
20,10,1
1355,36,-1
1437,8,-1
1440,41,-1
1436,6,-1
20,4,1
1341,19,-1
1436,75,-1
20,8,1
1440,21,-1
1089,6,-1
20,4,1
1440,14,-1
1429,4,-1
20,3,1
1440,13,-1
1440,3,-1
20,3,1
1440,12,-1
1160,4,-1
20,183,1
559,2568,1
20,112,-1
1440,13167,-1
1190,36,-1
20,10,1
552,1650,1
20,11,1
1203,18,-1
1440,2217,-1
20,9,1
1428,16,-1
1440,2,-1
20,2,1
1440,10,-1
1038,4,-1
20,2,1
564,1022,1
20,150,-1
567,325,1
20,172,-1
565,767,1
20,119,-1
1440,55605,-1
1433,41,-1
20,15,1
1438,45,-1
1431,11,-1
20,7,1
1072,28,-1
529,593,1
20,135,-1
1420,61826,-1
1371,55,-1
20,18,1
1253,57,-1
20,45628,1
1440,1895,-1
1434,23,-1
20,11,1
1440,42,-1
1153,14,-1
20,13,1
1430,36083,-1
1412,41,-1
20,14,1
1437,41,-1
1390,9,-1
20,7,1
1260,30,-1
574,3877,1
20,140,-1
1425,54009,-1
1381,51,-1
20,14,1
1440,67,-1
1440,8,-1
20,5,1
1179,24,-1
568,3234,1
20,149,-1
563,682,1
20,50,-1
1434,20730,-1
1440,47,-1
20,17,1
1440,56,-1
1111,12,-1
20,9,1
1440,35,-1
1146,9,-1
20,9,1
1440,151,-1
1440,16,-1
20,12,1
1153,34,-1
1440,503,-1
20,18,1
1423,37,-1
565,622,1
20,47,-1
1440,24033,-1
1440,31,-1
20,15,1
1440,51,-1
966,14,-1
20,9,1
1440,1244,-1
1437,17,-1
20,14,1
1180,45,-1
1440,559,-1
20,16,1
1439,42,-1
1402,9,-1
20,7,1
1440,141,-1
1204,15,-1
20,7,1
566,2714,1
20,160,-1
1438,4261,-1
1405,24,-1
1401,7,-1
1395,6,-1
1389,5,-1
1418,6,-1
1409,4,-1
1405,6,-1
1414,6,-1
1422,4,-1
1348,5,-1
1428,7,-1
1420,5,-1
1056,8,-1
1439,8,-1
1434,6,-1
1099,6,-1
1418,9,-1
1229,8,-1
1087,18,-1
1414,17,-1
1185,17,-1
1204,17,-1
1320,11,-1
1269,79,-1
1192,16,-1
1440,9,-1
20,6,1
1076,22,-1
1439,24686,-1
20,54,1
1440,50,-1
1440,9,-1
20,5,1
1098,18,-1
1440,6,-1
20,5,1
1100,22,-1
1440,6,-1
20,5,1
1440,33,-1
1440,10,-1
20,7,1
1440,28,-1
1302,9,-1
20,8,1
1438,39121,-1
1440,42,-1
20,14,1
1215,52,-1
20,18,1
1440,4751,-1
1440,19,-1
20,11,1
1104,40,-1
1436,11680,-1
20,31,1
1437,50,-1
1245,10,-1
20,7,1
1437,7846,-1
1433,21,-1
20,11,1
1248,41,-1
1218,2180,-1
20,15,1
1440,1200,-1
1407,20,-1
20,14,1
1319,52,-1
564,619,1
20,221,-1
1440,2680,-1
1391,20,-1
20,21,1
1440,47,-1
1378,12,-1
20,8,1
1440,787,-1
1392,14,-1
20,43,1
1440,316,-1
1440,15,-1
20,14,1
1440,48,-1
1033,10,-1
20,8,1
1440,36,-1
1440,9,-1
20,9,1
885,39,-1
1440,12,-1
20,10,1
1440,47,-1
1438,11,-1
1378,4,-1
1416,4,-1
1424,4,-1
1440,60,-1
1440,12,-1
20,9,1
1438,41,-1
853,10,-1
20,9,1
1440,49,-1
1020,9,-1
20,8,1
1440,30,-1
1440,8,-1
20,7,1
1440,32,-1
1440,9,-1
20,7,1
1431,38,-1
1440,7,-1
1397,5,-1
1439,5,-1
1000,4,-1
1435,4,-1
1431,4,-1
1393,3,-1
1412,4,-1
1440,46,-1
1433,13,-1
20,11,1
1440,46,-1
1229,13,-1
20,9,1
1438,40,-1
1290,16,-1
20,12,1
1439,37,-1
1440,11,-1
20,10,1
1437,36,-1
898,14,-1
20,11,1
564,6932,1
20,133,-1
1439,59652,-1
1440,48,-1
20,20,1
1433,51,-1
1433,11,-1
20,8,1
1326,27,-1
20,8,1
1440,32,-1
1011,16,-1
20,8,1
1437,2719,-1
1432,31,-1
20,13,1
1437,34,-1
1439,11,-1
20,9,1
1440,24,-1
978,10,-1
20,7,1
573,1939,1
20,183,-1
566,327,1
20,79,-1
1440,1529,-1
1440,10,-1
20,6,1
1440,22,-1
1431,5,-1
20,4,1
1440,12,-1
1344,30,-1
20,364,1
1440,546,-1
1437,17,-1
1419,6,-1
1271,6,-1
20,323,1
1437,1711,-1
1440,20,-1
20,13,1
1440,41,-1
981,13,-1
20,11,1
1434,589,-1
1440,14,-1
20,10,1
1197,34,-1
1435,6473,-1
20,26,1
1436,49,-1
1436,10,-1
20,10,1
1440,79,-1
938,11,-1
20,412,-1
1426,41249,-1
1429,40,-1
20,16,1
1438,103,-1
1440,15,-1
20,10,1
1131,37,-1
568,1235,1
20,212,-1
1301,9485,-1
1433,11081,-1
20,25,1
1440,62,-1
1153,15,-1
20,11,1
1437,1519,-1
1294,18,-1
20,8,1
1437,10057,-1
1440,25,-1
20,14,1
1411,37,-1
1425,9,-1
20,11,1
1336,21,-1
1440,1496,-1
20,13,1
1186,22,-1
1439,7,-1
20,4,1
1437,18,-1
1432,6,-1
20,5,1
1356,18,-1
1439,219,-1
20,10,1
1440,25,-1
1428,5,-1
20,5,1
1440,22,-1
1201,6,-1
20,4,1
1440,291,-1
1440,8,-1
20,4,1
1428,17,-1
1000,5,-1
1422,22,-1
20,12,1
1069,53,-1
1435,288,-1
20,23,1
1438,43,-1
1313,11,-1
20,8,1
571,375,1
20,163,-1
402,42448,-1
20,39041,1
1440,37369,-1
1415,48,-1
20,22,1
1437,70,-1
1251,16,-1
20,14,1
1440,51,-1
1110,14,-1
20,14,1
1440,43,-1
1079,14,-1
20,11,1
1440,55,-1
1044,10,-1
20,10,1
1440,41,-1
1440,11,-1
20,8,1
1440,38,-1
1430,11,-1
20,9,1
1439,30,-1
1437,7,-1
20,8,1
1440,31,-1
1440,9,-1
1435,4,-1
1154,4,-1
1440,4,-1
1438,4,-1
1431,4,-1
639,5,-1
190,123,1
20,158,-1
1334,3855,-1
439,1629,1
1341,45,-1
565,1015,1
20,85,-1
565,9285,1
20,126,-1
1431,39598,-1
1437,39,-1
20,17,1
1439,49,-1
1025,11,-1
20,9,1
1440,40,-1
1440,10,-1
20,8,1
973,25,-1
1440,10587,-1
20,34,1
1440,40,-1
1440,8,-1
20,8,1
1436,30,-1
1427,7,-1
20,7,1
1358,35,-1
20,38,1
1439,52,-1
1439,16,-1
20,10,1
1440,50,-1
1185,12,-1
20,10,1
1440,6019,-1
1440,20,-1
20,11,1
1153,40,-1
1440,11,-1
20,9,1
1431,39,-1
1439,9,-1
20,8,1
1430,36,-1
1434,13,-1
20,10,1
1440,37,-1
1203,12,-1
20,9,1
1421,40,-1
1399,57,-1
560,63461,1
20,226,-1
734,64531,-1
562,2588,1
20,130,-1
857,58471,-1
560,2738,1
20,168,-1
564,9264,1
20,181,-1
750,60324,-1
20,42531,1
633,61432,-1
20,50,1
566,37520,1
20,210,-1
564,462,1
20,117,-1
568,5509,1
20,155,-1
582,64531,-1
20,44081,1
559,48443,1
20,235,1
564,662,1
20,141,-1
572,204,1
20,125,-1
568,1620,1
20,141,-1
570,124,1
20,103,-1
1414,290,1
342,112,1
20,215,-1
562,8517,1
20,166,-1
560,676,1
20,91,-1
529,64531,-1
20,40525,1
268,60750,-1
74,45167,-1
547,56833,1
20,379,-1
554,189,1
20,148,-1
413,64531,-1
20,11,1
1423,40,-1
20,13,-1
20,14,1
572,2296,1
20,160,-1
831,37984,-1
1439,32978,-1
20,54,1
1426,60,-1
1435,13,-1
20,10,1
1085,54,-1
1440,12,-1
20,8,1
1251,31,-1
1437,26510,-1
20,37,1
1437,60,-1
1440,13,-1
20,10,1
1421,38,-1
1437,12,-1
20,9,1
1288,33508,-1
556,8219,1
20,281,-1
569,63771,-1
20,38326,1
454,43105,-1
20,206,1
568,3561,1
20,189,-1
562,478,1
20,155,-1
1343,59183,-1
1440,554,-1
20,42,1
1436,62,-1
1399,12,-1
20,10,1
1440,42,-1
1304,11,-1
20,11,1
1427,39,-1
1418,10,-1
20,10,1
1410,45,-1
20,11,1
1440,14498,-1
1440,22,-1
20,8,1
1440,30,-1
1440,8,-1
20,5,1
1180,24,-1
1440,7,-1
20,6,1
1241,22,-1
20,949,1
565,1046,1
20,92,-1
1440,2287,-1
1438,18,-1
20,12,1
1440,38,-1
1432,10,-1
20,7,1
1440,35,-1
1151,9,-1
20,6,1
1440,22,-1
1431,10,-1
1403,5,-1
1341,5,-1
1417,5,-1
1226,4,-1
1412,140,-1
1434,10,-1
1351,5,-1
20,134,1
1433,326,-1
1440,9,-1
1335,4,-1
1421,4,-1
1439,5,-1
1349,7,-1
1371,5,-1
1429,5,-1
1406,5,-1
1421,6,-1
1430,5,-1
1400,5,-1
1434,5,-1
1409,4,-1
1353,4,-1
20,8,1
1440,38,-1
996,11,-1
20,13,1
1440,31244,-1
1440,42,-1
20,15,1
1440,48,-1
1434,15,-1
20,9,1
1439,40,-1
1440,10,-1
20,9,1
1040,34,-1
1440,12,-1
20,9,1
1440,39,-1
1440,11,-1
20,9,1
1440,33,-1
1154,12,-1
20,11,1
577,2647,1
20,151,-1
20,7,1
1122,32,-1
1440,9,-1
20,7,1
1438,32,-1
1440,12,-1
20,8,1
1440,26,-1
843,7,-1
20,7,1
1440,37,-1
1440,12,-1
20,9,1
1440,37,-1
1440,12,-1
20,9,1
1440,39,-1
832,12,-1
20,28,1
1440,53,-1
1359,10,-1
1439,7,-1
1433,4,-1
1421,5,-1
1440,38,-1
1440,8,-1
20,7,1
1440,31,-1
1054,9,-1
20,9,1
1440,37,-1
1440,10,-1
20,8,1
1439,30,-1
1440,11,-1
20,7,1
1438,29,-1
1440,9,-1
1439,5,-1
1149,5,-1
1440,5,-1
930,7,-1
1440,6,-1
1351,5,-1
20,331,1
569,840,1
20,98,-1
571,3504,1
1248,24,-1
1348,9,-1
20,7,1
1320,7411,-1
574,3056,1
20,66,-1
291,5762,-1
1440,13151,-1
20,43,1
1440,67,-1
1226,14,-1
20,11,1
1437,42,-1
1261,11,-1
20,9,1
1439,2152,-1
1440,20,-1
20,11,1
1440,48,-1
